action,blood glucose,reward,meal,risk,info
0,108.928474,7.026683123901508,0.0,0.034216687405433696,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 3.12691812e-03,  7.60649103e-02,  2.92987169e-03,  2.20369573e+02,
        3.38642970e+02,  3.84988325e-01, -9.18930565e+01,  7.74351060e+01,
        1.39250278e+02,  2.74879377e-01,  1.74170479e-01,  1.08414322e+01,
        2.02152324e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 36), 'bg': 109.03956899370667, 'lbgi': 0.034216687405433696, 'hbgi': 0.0, 'risk': 0.034216687405433696}"
0,110.87705,7.028985459541601,0.0,0.007541559932204071,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.94137377e-03,  7.17444812e-02,  2.76346913e-03,  2.23919970e+02,
        3.44461179e+02,  3.71640253e-01, -9.23229285e+01,  7.61496493e+01,
        1.38057781e+02,  2.65352167e-01,  1.63978379e-01,  1.04664481e+01,
        2.05539501e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 39), 'bg': 110.8712809256221, 'lbgi': 0.007541559932204071, 'hbgi': 0.0, 'risk': 0.007541559932204071}"
0,113.97825,7.001707700083072,0.0,0.00011166428154208972,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.76683921e-03,  6.76689922e-02,  2.60649978e-03,  2.27496460e+02,
        3.50320157e+02,  3.58748657e-01, -9.27381901e+01,  7.48820440e+01,
        1.36863680e+02,  2.56150574e-01,  1.54382700e-01,  1.01042337e+01,
        2.08956541e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 42), 'bg': 112.7193168083476, 'lbgi': 0.0, 'hbgi': 0.00011166428154208972, 'risk': 0.00011166428154208972}"
0,118.21332,6.921010648694156,0.0,0.011500556496935117,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.60266114e-03,  6.38245852e-02,  2.45842995e-03,  2.31098322e+02,
        3.56218800e+02,  3.46298304e-01, -9.31393233e+01,  7.36321782e+01,
        1.35668346e+02,  2.47263745e-01,  1.45348540e-01,  9.75436629e+00,
        2.12402745e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 45), 'bg': 114.58329771092173, 'lbgi': 0.0, 'hbgi': 0.011500556496935117, 'risk': 0.011500556496935117}"
0,123.06405,6.8055260381668,0.0,0.04127791814425164,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.44822503e-03,  6.01981842e-02,  2.31875612e-03,  2.34724839e+02,
        3.62156004e+02,  3.34274446e-01, -9.35267953e+01,  7.23999344e+01,
        1.34472140e+02,  2.38681169e-01,  1.36843041e-01,  9.41643613e+00,
        2.15877409e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 48), 'bg': 116.4628428153955, 'lbgi': 0.0, 'hbgi': 0.04127791814425164, 'risk': 0.04127791814425164}"
0,127.90126,6.7075924968532075,0.0,0.08901059727127396,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.30295282e-03,  5.67774515e-02,  2.18700316e-03,  2.38375293e+02,
        3.68130670e+02,  3.22662808e-01, -9.39010584e+01,  7.11851900e+01,
        1.33275414e+02,  2.30392673e-01,  1.28835266e-01,  9.09004654e+00,
        2.19379828e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 51), 'bg': 118.35756981407471, 'lbgi': 0.0, 'hbgi': 0.08901059727127396, 'risk': 0.08901059727127396}"
0,132.09576,6.675364840863261,0.0,0.15426358182075817,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.16630073e-03,  5.35507461e-02,  2.06272278e-03,  2.42048969e+02,
        3.74141698e+02,  3.11449569e-01, -9.42625511e+01,  6.99878176e+01,
        1.32078510e+02,  2.22388408e-01,  1.21296090e-01,  8.77481337e+00,
        2.22909294e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 54), 'bg': 120.26709529296647, 'lbgi': 0.0, 'hbgi': 0.15426358182075817, 'risk': 0.15426358182075817}"
0.1,135.07852,6.732671769433724,0.0,0.2366007646550261,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 2.03775728e-03,  5.05070845e-02,  1.94549202e-03,  2.45744665e+02,
        3.80175792e+02,  5.18324374e-01, -9.42076947e+01,  6.88479720e+01,
        1.30881966e+02,  2.73107577e-01,  6.13356150e+01,  1.00100238e+01,
        2.26465084e+02]), 'time': datetime.datetime(2025, 1, 2, 13, 57), 'bg': 122.19103206166693, 'lbgi': 0.0, 'hbgi': 0.2366007646550261, 'risk': 0.2366007646550261}"
[0.],136.64124,6.848648797820737,0.0,0.3355756574226708,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.91684130e-03,  4.76361036e-02,  1.83491178e-03,  2.49451691e+02,
        3.86127750e+02,  7.56908856e-01, -9.28429317e+01,  6.78670942e+01,
        1.29688015e+02,  4.31437244e-01,  5.77463803e+01,  1.26021396e+01,
        2.30045797e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 0), 'bg': 124.12880789281037, 'lbgi': 0.0, 'hbgi': 0.3355756574226708, 'risk': 0.3355756574226708}"
0.1,137.11607,6.9525309621971845,0.0,0.4506597401670997,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.80310022e-03,  4.49280256e-02,  1.73060553e-03,  2.53142234e+02,
        3.91892450e+02,  1.10015253e+00, -9.04945186e+01,  6.70324512e+01,
        1.28499443e+02,  6.10664717e-01,  1.15588597e+02,  1.64698603e+01,
        2.33646872e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 3), 'bg': 126.07862821281772, 'lbgi': 0.0, 'hbgi': 0.4506597401670997, 'risk': 0.4506597401670997}"
0.1,136.95355,7.016324219329876,0.0,0.5811174061185953,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.69610827e-03,  4.23736254e-02,  1.63221800e-03,  2.56778403e+02,
        3.97338467e+02,  1.64872049e+00, -8.63091825e+01,  6.64481625e+01,
        1.27319868e+02,  9.13503090e-01,  1.70046006e+02,  2.29790922e+01,
        2.37258975e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 6), 'bg': 128.03632838740083, 'lbgi': 0.0, 'hbgi': 0.5811174061185953, 'risk': 0.5811174061185953}"
[0.0475879],136.60124,7.035110866992511,0.0,0.7258702995984414,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.59546499e-03,  3.99641989e-02,  1.53941398e-03,  2.60304046e+02,
        4.02274429e+02,  2.19565633e+00, -8.01098091e+01,  6.61645627e+01,
        1.26154552e+02,  1.28844217e+00,  1.89231555e+02,  3.10669438e+01,
        2.40866444e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 9), 'bg': 129.99464886293703, 'lbgi': 0.0, 'hbgi': 0.7258702995984414, 'risk': 0.7258702995984414}"
0.1,136.503,7.009723242163799,0.0,0.8833144943284792,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.50079365e-03,  3.76915343e-02,  1.45187724e-03,  2.63649576e+02,
        4.06552375e+02,  2.80360143e+00, -7.23210562e+01,  6.61695988e+01,
        1.25008787e+02,  1.67788100e+00,  2.39379529e+02,  4.05972397e+01,
        2.44445404e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 12), 'bg': 131.94216447901618, 'lbgi': 0.0, 'hbgi': 0.8833144943284792, 'risk': 0.8833144943284792}"
0.1,137.09827,6.940635307221801,0.0,1.0511823826415558,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.41173990e-03,  3.55478836e-02,  1.36930940e-03,  2.66742399e+02,
        4.10032645e+02,  3.52946755e+00, -6.26492590e+01,  6.65182867e+01,
        1.23888200e+02,  2.13793681e+00,  2.86592946e+02,  5.21992506e+01,
        2.47963962e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 15), 'bg': 133.8629859212442, 'lbgi': 0.0, 'hbgi': 1.0511823826415558, 'risk': 1.0511823826415558}"
0.1,138.82219,6.822126131501066,0.0,1.2264848276737796,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.32797040e-03,  3.35259370e-02,  1.29142893e-03,  2.69504679e+02,
        4.12554464e+02,  4.32491123e+00, -5.10073515e+01,  6.72494379e+01,
        1.22799282e+02,  2.65892082e+00,  3.31043530e+02,  6.56587689e+01,
        2.51382927e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 18), 'bg': 135.73716136583735, 'lbgi': 0.0, 'hbgi': 1.2264848276737796, 'risk': 1.2264848276737796}"
0.1,142.1061,-11.415304704119958,0.0,1.4054758826184743,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.24917160e-03,  3.16187981e-02,  1.21797026e-03,  2.71854138e+02,
        4.13965597e+02,  5.17068752e+00, -3.74696086e+01,  6.83857821e+01,
        1.21748964e+02,  3.22406483e+00,  3.72892957e+02,  8.07774094e+01,
        2.54656144e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 21), 'bg': 137.5408970142273, 'lbgi': 0.0, 'hbgi': 1.4054758826184743, 'risk': 1.4054758826184743}"
0.1,147.37764,-14.329777456819981,0.0,1.5836619709458635,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.17504854e-03,  2.98199602e-02,  1.14868280e-03,  2.73707881e+02,
        4.14132503e+02,  6.05552387e+00, -2.21676963e+01,  6.99421644e+01,
        1.20744396e+02,  3.82224909e+00,  4.12293441e+02,  9.73715675e+01,
        2.57731245e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 24), 'bg': 139.24686981880234, 'lbgi': 0.0, 'hbgi': 1.5836619709458635, 'risk': 1.5836619709458635}"
[0.],150.306,-15.538075650732534,0.0,1.7558811696860743,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.10532378e-03,  2.81232849e-02,  1.08333014e-03,  2.74986556e+02,
        4.12955747e+02,  6.75393411e+00, -5.65855590e+00,  7.18881058e+01,
        1.19792622e+02,  4.38774241e+00,  3.88166872e+02,  1.13731783e+02,
        2.60550938e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 27), 'bg': 140.8248324543787, 'lbgi': 0.0, 'hbgi': 1.7558811696860743, 'risk': 1.7558811696860743}"
0.1,146.17882,-12.552486157164184,0.0,1.9164725507013052,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.03973634e-03, 2.65229808e-02, 1.02168924e-03, 2.75626399e+02,
       4.10451428e+02, 7.44635179e+00, 1.10059322e+01, 7.41281976e+01,
       1.18898992e+02, 4.86648763e+00, 4.26673558e+02, 1.29894319e+02,
       2.63055292e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 30), 'bg': 142.24262019836686, 'lbgi': 0.0, 'hbgi': 1.9164725507013052, 'risk': 1.9164725507013052}"
0.1,143.89308,-11.666812834458705,0.0,2.0596080907776138,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.78040699e-04, 2.50135842e-02, 9.63549699e-04, 2.75588130e+02,
       4.06640718e+02, 8.27266263e+00, 2.84005708e+01, 7.67186441e+01,
       1.18068449e+02, 5.39966977e+00, 4.62926912e+02, 1.47334904e+02,
       2.65185976e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 33), 'bg': 143.4681300642796, 'lbgi': 0.0, 'hbgi': 2.0596080907776138, 'risk': 2.0596080907776138}"
[0.],143.04128,-11.419787833581848,0.0,2.1796659231262083,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.20005945e-04, 2.35899405e-02, 9.08712987e-04, 2.74841264e+02,
       4.01494862e+02, 8.94166612e+00, 4.64171394e+01, 7.96577341e+01,
       1.17306703e+02, 5.93019814e+00, 4.35837377e+02, 1.64360453e+02,
       2.66888839e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 36), 'bg': 144.47120426028957, 'lbgi': 0.0, 'hbgi': 2.1796659231262083, 'risk': 2.1796659231262083}"
0.1,143.21825,-11.629921121114375,0.0,2.2714606441957508,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.65414844e-04, 2.22471869e-02, 8.56991824e-04, 2.73365490e+02,
       3.95070069e+02, 9.61551155e+00, 6.42002007e+01, 8.28602463e+01,
       1.16618130e+02, 6.38942882e+00, 4.71554482e+02, 1.81022480e+02,
       2.68114404e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 39), 'bg': 145.2241214686534, 'lbgi': 0.0, 'hbgi': 2.2714606441957508, 'risk': 2.2714606441957508}"
[0.],144.02173,-12.106310132661775,0.0,2.330498767080168,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.14063057e-04, 2.09807356e-02, 8.08209525e-04, 2.71158519e+02,
       3.87429607e+02, 1.02089025e+01, 8.20236382e+01, 8.63460452e+01,
       1.16006641e+02, 6.85113080e+00, 4.43960079e+02, 1.97271245e+02,
       2.68819775e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 42), 'bg': 145.70233592776208, 'lbgi': 0.0, 'hbgi': 2.330498767080168, 'risk': 2.330498767080168}"
[0.],145.05324,-12.651571485236758,0.0,2.353248922212396,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.65758370e-04, 1.97862587e-02, 7.62199406e-04, 2.68230493e+02,
       3.78675124e+02, 1.06136236e+01, 9.89444807e+01, 9.00130860e+01,
       1.15475269e+02, 7.20480851e+00, 4.17980443e+02, 2.11620047e+02,
       2.68969942e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 45), 'bg': 145.88540342893117, 'lbgi': 0.0, 'hbgi': 2.353248922212396, 'risk': 2.353248922212396}"
0.1,145.91887,-13.066349100043091,0.0,2.337364087172658,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.20319976e-04, 1.86596731e-02, 7.18804216e-04, 2.64613167e+02,
       3.68972146e+02, 1.11350648e+01, 1.14874284e+02, 9.38290649e+01,
       1.15025380e+02, 7.52485068e+00, 4.54742500e+02, 2.25753286e+02,
       2.68539326e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 48), 'bg': 145.7576501946864, 'lbgi': 0.0, 'hbgi': 2.337364087172658, 'risk': 2.337364087172658}"
[0.],146.23013,-13.153961482295164,0.0,2.281923743574113,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.77577795e-04, 1.75971271e-02, 6.77875608e-04, 2.60351393e+02,
       3.58409952e+02, 1.16180083e+01, 1.30556803e+02, 9.78509812e+01,
       1.14658954e+02, 7.88870776e+00, 4.28131899e+02, 2.39612871e+02,
       2.67513474e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 51), 'bg': 145.309209626173, 'lbgi': 0.0, 'hbgi': 2.281923743574113, 'risk': 2.281923743574113}"
[0.],145.60435,-12.724222611939894,0.0,2.187501894174532,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.37371839e-04, 1.65949868e-02, 6.39273633e-04, 2.55490224e+02,
       3.47087933e+02, 1.19335432e+01, 1.45247213e+02, 1.01993552e+02,
       1.14377602e+02, 8.16858595e+00, 4.03078497e+02, 2.51704227e+02,
       2.65887933e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 54), 'bg': 144.53593639445674, 'lbgi': 0.0, 'hbgi': 2.187501894174532, 'risk': 2.187501894174532}"
[0.],143.7204,-11.631400506297348,0.0,2.0561255841759003,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.99551615e-04, 1.56498243e-02, 6.02866268e-04, 2.50085184e+02,
       3.35170929e+02, 1.21603739e+01, 1.58548265e+02, 1.06193608e+02,
       1.14181334e+02, 8.36988388e+00, 3.79491168e+02, 2.62164674e+02,
       2.63667389e+02]), 'time': datetime.datetime(2025, 1, 2, 14, 57), 'bg': 143.43870746097886, 'lbgi': 0.0, 'hbgi': 2.0561255841759003, 'risk': 2.0561255841759003}"
[0.],140.5995,-9.941056824125265,0.0,1.8913069179728241,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.63975559e-04, 1.47584059e-02, 5.68528967e-04, 2.44204862e+02,
       3.22832492e+02, 1.23252321e+01, 1.70356458e+02, 1.10412554e+02,
       1.14069232e+02, 8.51565635e+00, 3.57284121e+02, 2.71122297e+02,
       2.60866299e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 0), 'bg': 142.0235721979712, 'lbgi': 0.0, 'hbgi': 1.8913069179728241, 'risk': 1.8913069179728241}"
[0.],136.77435,7.402658166583237,0.0,1.6980462613084981,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.30510507e-04, 1.39176809e-02, 5.36144236e-04, 2.37926527e+02,
       3.10235456e+02, 1.24416621e+01, 1.80679386e+02, 1.14622213e+02,
       1.14039768e+02, 8.62045639e+00, 3.36376586e+02, 2.78696534e+02,
       2.57509092e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 3), 'bg': 140.30198846322864, 'lbgi': 0.0, 'hbgi': 1.6980462613084981, 'risk': 1.6980462613084981}"
0.1,132.89536,7.363114694233299,0.0,1.4827385535682935,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.99031197e-04, 1.31247715e-02, 5.05601240e-04, 2.31330761e+02,
       2.97515485e+02, 1.27355138e+01, 1.89978306e+02, 1.18840588e+02,
       1.14091168e+02, 8.75128202e+00, 3.77913933e+02, 2.86538379e+02,
       2.53629508e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 6), 'bg': 138.2906166645872, 'lbgi': 0.0, 'hbgi': 1.4827385535682935, 'risk': 1.4827385535682935}"
[0.],129.6176,7.268168325073757,0.0,1.2529774434728445,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.69419798e-04, 1.23769630e-02, 4.76795421e-04, 2.24489589e+02,
       2.84711840e+02, 1.30258988e+01, 1.99226419e+02, 1.23150797e+02,
       1.14223018e+02, 8.96236328e+00, 3.55799183e+02, 2.94558397e+02,
       2.49268699e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 9), 'bg': 136.01055655028676, 'lbgi': 0.0, 'hbgi': 1.2529774434728445, 'risk': 1.2529774434728445}"
0,127.51251,7.15213535545551,0.0,1.017243036176942,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.41565474e-04, 1.16716945e-02, 4.49628148e-04, 2.17458576e+02,
       2.71869318e+02, 1.31721546e+01, 2.07781477e+02, 1.27484250e+02,
       1.14434978e+02, 9.11217306e+00, 3.34978543e+02, 3.01232617e+02,
       2.44471496e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 12), 'bg': 133.4856136176104, 'lbgi': 0.0, 'hbgi': 1.017243036176942, 'risk': 1.017243036176942}"
0,126.63094,7.058804638091075,0.0,0.7846237544052953,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.15363963e-04, 1.10065502e-02, 4.24006376e-04, 2.10290936e+02,
       2.59092743e+02, 1.32468930e+01, 2.15288498e+02, 1.31789796e+02,
       1.14725414e+02, 9.19881743e+00, 3.15376285e+02, 3.06670782e+02,
       2.39284152e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 15), 'bg': 130.74064420300397, 'lbgi': 0.0, 'hbgi': 0.7846237544052953, 'risk': 0.7846237544052953}"
0,126.24122,7.025047221951167,0.0,0.5646866457375836,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.90717192e-04, 1.03792514e-02, 3.99842338e-04, 2.03043416e+02,
       2.46495042e+02, 1.32734597e+01, 2.21656262e+02, 1.36038287e+02,
       1.15091997e+02, 9.24143995e+00, 2.96921110e+02, 3.10975122e+02,
       2.33754404e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 18), 'bg': 127.80125603209488, 'lbgi': 0.0, 'hbgi': 0.5646866457375836, 'risk': 0.5646866457375836}"
0,125.438484,7.049727365727472,0.0,0.3673660123327196,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.67532905e-04, 9.78764822e-03, 3.77053237e-04, 1.95774756e+02,
       2.34179376e+02, 1.32633667e+01, 2.26889598e+02, 1.40209476e+02,
       1.15531980e+02, 9.25239385e+00, 2.79545894e+02, 3.14240823e+02,
       2.27931719e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 21), 'bg': 124.69396552037614, 'lbgi': 0.0, 'hbgi': 0.3673660123327196, 'risk': 0.3673660123327196}"
0,123.31878,7.1189158806243595,0.0,0.202798641906126,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.45724322e-04, 9.22971306e-03, 3.55560974e-04, 1.88542910e+02,
       2.22234026e+02, 1.32234195e+01, 2.31035481e+02, 1.44288016e+02,
       1.16042332e+02, 9.23889730e+00, 2.63187441e+02, 3.16556486e+02,
       2.21867103e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 24), 'bg': 121.44617747409211, 'lbgi': 0.0, 'hbgi': 0.202798641906126, 'risk': 0.202798641906126}"
0,119.098335,7.179966430408663,0.0,0.08110719242519634,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.25209812e-04, 8.70353307e-03, 3.35291876e-04, 1.81402649e+02,
       2.10731460e+02, 1.31581247e+01, 2.34159181e+02, 1.48261671e+02,
       1.16619820e+02, 9.20538863e+00, 2.47786250e+02, 3.18004540e+02,
       2.15612487e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 27), 'bg': 118.08592265884175, 'lbgi': 0.0, 'hbgi': 0.08110719242519634, 'risk': 0.08110719242519634}"
0,112.71068,7.112223538922166,0.0,0.01215083175976502,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.05912587e-04, 8.20730395e-03, 3.16176447e-04, 1.74403847e+02,
       1.99728924e+02, 1.30707783e+01, 2.36332712e+02, 1.52120398e+02,
       1.17261061e+02, 9.15485012e+00, 2.33286306e+02, 3.18661642e+02,
       2.09219874e+02]), 'time': datetime.datetime(2025, 1, 2, 15, 30), 'bg': 114.64143175768243, 'lbgi': 0.0, 'hbgi': 0.01215083175976502, 'risk': 0.01215083175976502}"
